t,ia,ib,ic,isq,isd,vsd,vsq,ha,hb,hc,speed,angle,torque,output
5.49,127.8125128,-207.1632605,79.35074774,-28.05321965,-207.1532788,18.45696563,-83.11881696,0,1,1,-27587.18378,-33753.92606,-21.77343046,3
5.5,20.65280908,-4.946270772,-15.7065383,-17.12214116,-13.11355243,-129.0040202,57.94793147,0,1,1,-27681.76502,-34030.28058,-9.142978762,3
5.51,-84.17087252,137.4364363,-53.26556383,25.63985932,-136.1974707,-225.8010612,-13.80930603,1,0,0,-27771.8016,-34307.55288,17.6298248,3
5.52,83.24113493,-144.307372,61.06623712,56.47421837,133.4136012,148.1246874,189.0862833,1,0,0,-27866.54918,-34585.74061,19.82921771,3
5.53,-160.4949566,192.1306508,-31.63569419,199.6957115,-50.70219882,-120.0706506,126.9997894,0,1,0,-27955.91015,-34864.84147,116.0025088,3
5.54,55.80325965,-107.4990742,51.69581454,-3.247969104,107.4761618,-14.05939566,83.9745837,1,0,0,-28048.3846,-35144.85305,-1.24556286,3
5.55,-34.34510508,32.68893744,1.656167643,18.42568335,-34.07479083,68.88103153,-123.5127665,1,1,0,-28137.49067,-35425.77314,10.32106064,3
5.56,-7.949124987,94.16978371,-86.22065873,-93.34019904,-46.87963032,79.32067453,-211.8609137,1,0,1,-28227.90204,-35707.5994,-53.77569485,3
5.57,136.5709433,-176.8574213,40.28647801,180.3419254,-42.96010008,-120.1084184,208.0108491,1,0,1,-28318.41284,-35990.32957,103.0174763,3
5.58,-175.6764179,214.3110794,-38.63466154,175.5050544,-146.2441872,-164.0817686,60.19203326,1,1,0,-28407.06422,-36273.96124,122.8768356,3
5.59,72.60522916,-119.2776419,46.67241277,-28.32742635,116.8284345,12.26868591,84.25483167,1,0,0,-28499.81404,-36558.49212,-10.53265023,3
5.6,-22.47683781,2.943913577,19.53292423,16.49077075,-18.02760318,-82.18453325,-115.0899756,0,1,0,-28587.8872,-36843.92001,8.906969514,3
5.61,-86.43115859,135.4751872,-49.04402864,38.20919573,-131.7555168,-225.7598334,14.46768106,1,0,0,-28675.78608,-37130.24261,26.06061576,3
5.62,61.11743224,-165.9015119,104.7840797,-167.7824653,2.819223219,165.8148574,-173.7814104,1,1,0,-28766.84946,-37417.4576,-86.25723545,3
5.63,-90.42670321,214.0739254,-123.6472222,-192.0459915,-96.50829135,84.07423361,-153.2234672,1,0,1,-28854.57469,-37705.56275,-122.5373162,3
5.64,113.3338866,-126.6540485,13.32016187,138.7231555,11.46222093,-81.53819164,24.51368227,1,0,1,-28944.43785,-37994.5558,69.82146556,3
5.65,-31.97944972,13.5044314,18.47501832,20.1266918,-25.01673559,-34.0825243,-137.2529837,0,1,0,-29032.30896,-38284.43443,11.04635136,3
5.66,-91.61406578,108.4535099,-16.83944414,81.81023961,-83.26461748,-160.9589558,158.9623563,1,1,0,-29119.85065,-38575.19644,50.84786531,3
5.67,131.8573754,-233.1726942,101.3153189,8.972845681,-233.6662844,-213.0011578,-111.0182521,0,1,1,-29205.73936,-38866.83955,7.261145467,3
5.68,-149.2002587,185.0098582,-35.80959955,195.7572393,-13.91275574,-99.98011484,143.3523083,0,1,0,-29296.73268,-39159.36154,104.7268185,3
5.69,126.4667064,-203.9711949,77.50448853,-16.03720763,-205.2952896,13.43040623,-84.07747322,0,1,1,-29381.47768,-39452.7601,-12.41004867,3
5.7,-55.7404632,54.00622097,1.734242235,31.16881761,-55.19321184,68.51454803,-123.7164367,1,1,0,-29470.81885,-39747.03309,18.2805467,3
5.71,-78.65788399,83.69862955,-5.040745564,89.18047786,-29.30524382,-50.22470283,220.5771869,0,1,0,-29558.28414,-40042.17827,49.4231916,3
5.72,105.349271,-158.9193767,53.57010573,155.1204986,45.68033728,-29.23271984,238.4113958,1,0,1,-29646.15329,-40338.19339,71.45019851,3
5.73,-59.14567745,208.491637,-149.3459596,-163.265332,-139.7326889,70.47388356,-159.9354225,1,0,1,-29730.59433,-40635.0762,-112.980654,3
5.74,54.83102939,-149.9022352,95.07120578,-145.4864636,-42.94329158,84.83675148,7.219619915,0,1,0,-29818.20407,-40932.82457,-83.10379247,3
5.75,-50.53161509,49.79341043,0.738204654,29.09415595,-50.09103663,68.82286628,-123.5451864,1,1,0,-29904.19445,-41231.43625,16.87849783,3
5.76,-23.97014392,58.3512168,-34.38107288,-12.85277927,57.23460243,218.7346505,57.723209,0,1,1,-29991.40142,-41530.90902,-5.734797212,3
5.77,59.30857337,-193.3123408,134.0037674,-155.2225642,-123.0260433,34.37994136,-237.723716,0,1,0,-30075.25937,-41831.2407,-104.1786332,3
5.78,-63.64330552,159.9021208,-96.25881532,-92.89522371,131.5057267,162.2819786,64.88811182,0,1,1,-30163.54645,-42132.42913,-32.83854083,3
5.79,57.19655785,-155.9005644,98.70400651,-143.9658074,-64.44471814,85.03607463,-4.273561273,0,1,0,-30246.85283,-42434.47208,-86.09832041,3
5.8,24.25338834,-34.51234999,10.25896165,-15.70253157,-31.77757275,-137.7300587,-32.10032587,0,1,1,-30332.22163,-42737.36741,-8.750681836,3
5.81,-95.00553621,146.4353812,-51.42984501,59.91791398,-135.96364,-221.3016945,46.9294809,1,1,0,-30415.8836,-43041.11294,41.18173943,3
5.82,57.24087732,-157.6446232,100.4037458,-154.0352911,41.78477446,204.1699731,-126.5273394,1,1,0,-30502.82592,-43345.70646,-71.69920767,3
5.83,-54.5963221,183.1014231,-128.505101,-186.43607,-24.26023106,144.9268576,-97.6837427,0,0,1,-30586.64569,-43651.14582,-102.1477202,3
5.84,128.5302321,-143.6666002,15.13636818,142.9589672,-66.99911826,-82.923773,-19.31437768,0,0,1,-30670.29906,-43957.42888,85.95192027,3
5.85,-39.78242207,28.10328725,11.67913482,23.47708871,-33.48708715,20.59406361,-139.9138469,1,1,0,-30754.59235,-44264.55343,13.13336244,3
5.86,-94.04936647,115.8837747,-21.83440818,81.91856548,-91.96048749,-173.488699,145.1843224,1,1,0,-30837.77264,-44572.5174,51.80421034,3
5.87,141.9991878,-225.2169589,83.21777111,81.21071977,-212.7892131,-239.4251469,-19.23914121,0,1,1,-30919.8347,-44881.31861,63.60268768,3
5.88,-91.72489032,166.0182849,-74.29339462,49.79334423,158.6946108,75.88592219,157.4396216,0,1,1,-31007.40551,-45190.9549,15.91241548,3
5.89,68.69123107,-104.0146394,35.32340836,103.7544663,20.62021183,-84.03996633,13.66313922,1,0,1,-31089.30125,-45501.42417,51.03536688,3
5.9,41.61008862,-5.778091551,-35.83199707,-26.2654388,-36.64157854,-96.44432354,103.4335171,0,0,1,-31171.56161,-45812.72428,-14.79660054,3
5.91,-48.89167633,150.6501661,-101.7584898,-42.89781574,-147.6038051,-147.767399,-171.2939344,1,0,0,-31253.02133,-46124.85312,-30.10695466,3
5.92,142.4500544,-196.9306738,54.48061935,164.0364447,-120.2217767,-198.729699,134.9112756,0,0,1,-31336.10449,-46437.80862,109.520044,3
5.93,-112.6010364,248.4312444,-135.830208,-92.17749384,-231.0871213,-44.78911227,-168.9373939,1,0,0,-31416.86621,-46751.58854,-74.29660193,3
5.94,98.17920003,-150.4866735,52.30747347,105.4461793,-110.5836664,-55.99315722,-64.14174661,0,0,1,-31500.58104,-47066.19088,69.13351148,3
5.95,19.85929501,50.20577471,-70.06506971,-12.48361721,-71.13538434,79.25771156,117.1247846,1,0,1,-31582.8823,-47381.61347,-7.57002752,3
5.96,-25.91741243,72.31105461,-46.39364218,-20.59066207,70.31836116,218.9951745,56.72679885,0,1,1,-31666.13414,-47697.85426,-8.851157287,3
5.97,139.1785437,-199.1880805,60.00953678,156.5927065,-131.3158771,-210.3067229,116.0414919,0,0,1,-31745.57849,-48014.91119,106.7182762,3
5.98,-131.0404658,178.5160718,-47.47560602,183.4726295,23.09712969,-82.09452437,154.2932167,0,1,0,-31828.69186,-48332.78208,89.68046396,3
5.99,89.21477012,-191.9138108,102.6990407,-72.2265561,-177.9742788,51.1346925,-68.07819428,0,1,1,-31907.2254,-48651.46485,-53.42828757,3
6,-17.42999602,49.81998142,-32.38998539,19.84373885,-46.50652647,137.6442323,-32.46637188,1,0,0,-31989.6596,-48970.95748,11.42324958,3
6.01,-91.78840781,132.2290797,-40.44067189,74.18077789,-113.4046076,-206.2322573,92.97888042,1,1,0,-32069.59619,-49291.25788,48.89618188,3
6.02,130.1628263,-185.6147053,55.45187902,166.0896958,-93.42166231,-184.8795158,153.3431125,0,0,1,-32150.46428,-49612.36399,105.335785,3
6.03,-72.01556473,196.0685287,-124.052964,-190.5130051,-55.22945909,118.882139,-128.1130153,1,0,1,-32231.2237,-49934.2737,-111.7447106,3
6.04,56.28020135,-161.8461244,105.5659231,-130.4780695,-99.89662406,82.25468139,-21.99010465,0,1,0,-32310.61921,-50256.98503,-83.80488802,3
6.05,-9.289993803,-7.429676905,16.71967071,5.152380828,-15.94220667,-98.65560317,-101.326561,0,1,0,-32391.3023,-50580.49591,2.769486484,3
6.06,-42.91022965,149.6749979,-106.7647683,-47.46631834,-146.6584047,-135.1023298,-181.4502043,1,0,1,-32469.47739,-50904.80429,-33.25726118,3
6.07,85.01404305,-148.1817305,63.16768743,62.74422886,134.8335075,140.7011944,194.673366,1,0,0,-32551.89007,-51229.90816,21.91955723,3
6.08,-97.77099154,167.7097698,-69.93877822,45.61957356,162.1839452,85.92436327,152.1936643,0,1,1,-32631.34272,-51555.80541,14.37994817,3
6.09,69.90667711,-172.5242009,102.6175238,13.60195945,-173.0209614,20.96024648,-82.52312028,0,1,1,-32706.8529,-51882.49402,9.977719527,3
6.1,-17.25172612,57.41810099,-40.16637487,18.98689641,-55.77959419,140.6916331,-14.34797507,1,0,0,-32787.06913,-52209.972,11.14973088,3
6.11,-77.55009098,152.3989959,-74.84890491,32.63843699,-148.8711474,-223.6756931,-33.85262896,1,0,0,-32864.63778,-52538.23733,22.95824186,3
6.12,130.3951358,-229.368767,98.97363121,61.77551443,-221.636912,-233.1064562,-57.93035133,0,1,1,-32942.18164,-52867.28798,49.06352613,3
6.13,-73.68395169,164.6545706,-90.97061896,-85.44381468,141.1031247,161.3684666,67.1276815,0,1,1,-33024.3399,-53197.12192,-29.18105359,3
6.14,25.04433314,-98.44223296,73.39789982,-80.77664176,62.81212606,34.35832543,77.90316288,1,1,0,-33101.64379,-53527.73715,-35.47956205,3
6.15,-32.08598178,41.68895532,-9.602973537,21.14772196,-38.19997476,97.76968902,-102.1816417,1,1,0,-33178.41917,-53859.13169,11.95467121,3
6.16,-5.969192934,76.66764378,-70.69845085,-84.83531611,8.804677965,181.7814087,-134.6563613,0,0,1,-33256.58861,-54191.30352,-42.98026567,3
6.17,135.3620503,-187.6661364,52.30408604,164.0551303,-102.9758942,-188.8511812,148.4243137,0,0,1,-33332.9504,-54524.25069,106.0015838,3
6.18,-138.5123761,189.76988,-51.25750394,188.9775592,-53.27188488,-136.1901741,109.5360403,1,1,0,-33410.79487,-54857.97114,110.3824183,3
6.19,42.16169238,-150.9839958,108.8223034,-129.8359524,-86.13944972,84.55102823,-10.02601309,0,1,0,-33487.32635,-55192.46289,-81.16331454,3
6.2,19.51100396,49.48023273,-68.99123669,-1.260271848,-71.11671636,96.56447853,103.3213506,1,0,1,-33564.21664,-55527.72405,-0.764195656,3
6.21,-52.71784464,156.3012252,-103.5833806,-23.15045995,-157.3421859,-171.8424881,-147.1291115,1,0,0,-33639.89487,-55863.75262,-16.52903596,3
6.22,112.8682775,-227.9146927,115.0464152,54.35992684,-221.3406581,-224.8820828,-84.3954641,0,1,1,-33715.57338,-56200.54665,43.15379868,3
6.23,-73.74759693,170.9772788,-97.22968185,-141.4166454,97.04826134,174.7611516,-2.10891631,0,0,1,-33795.36841,-56538.10413,-56.07223303,3
6.24,-1.071379373,-114.2522318,115.3236112,-109.280843,-75.0146726,84.20922994,12.57787369,0,1,0,-33869.65084,-56876.42313,-66.79663796,3
6.25,4.012278645,-20.00940049,15.99712184,-6.545517518,-20.13482382,-112.818567,-85.27585199,0,1,0,-33946.01919,-57215.50172,-3.552568245,3
6.26,-83.89957101,148.8645379,-64.96496685,36.0989837,-144.8344587,-225.8333675,-13.27050452,1,0,0,-34020.32892,-57555.33792,25.21057014,3
6.27,46.15722405,-164.4621,118.3048759,-169.1312679,-13.32257866,166.1345714,-173.47579,1,1,0,-34097.42388,-57895.92978,-90.35780113,3
6.28,-90.38708461,237.7146216,-147.327537,-91.77994245,-221.7327713,-28.32174986,-172.4638691,1,0,1,-34170.20034,-58237.27538,-72.9047088,3
6.29,19.74046928,-99.51948837,79.77901908,-96.1931277,43.04129685,47.84687048,70.42779493,1,1,0,-34248.18548,-58579.37279,-44.62442111,3
6.3,32.846746,26.97663142,-59.82337742,15.62855062,-57.84523294,94.4029087,105.3000039,1,0,1,-34322.00966,-58922.22009,9.217888735,3
6.31,-89.82381252,139.9602803,-50.13646782,84.04563251,-114.2376478,-206.5338042,92.30711735,1,1,0,-34396.1526,-59265.81537,55.48596716,3
6.32,84.82650705,-147.8477662,63.02125919,88.15040924,119.3606172,99.10258907,218.7995027,1,0,1,-34472.96653,-59610.1567,32.49734913,3
6.33,-113.4981213,182.2657836,-68.7676623,175.657821,-55.06436035,-150.8299112,88.2963506,1,1,0,-34545.78052,-59955.24215,102.9952633,3
6.34,35.20189711,-98.06124099,62.85934389,-52.72107121,84.21088858,15.22535461,83.77103253,1,0,0,-34621.05556,-60301.0698,-21.74874994,3
6.35,14.17657262,-25.33788253,11.16130992,-12.18178658,-22.28548788,-128.4497434,-59.16640452,0,1,1,-34693.97144,-60647.63779,-6.644339735,3
6.36,-63.22684064,80.76538793,-17.5385473,83.56383653,15.36033295,27.35157825,224.5633704,0,1,0,-34768.13207,-60994.9442,41.65241976,3
6.37,116.4160828,-169.017918,52.60183515,170.6853283,-28.12462805,-124.114176,205.645853,1,0,1,-34841.41076,-61342.98712,94.34111541,3
6.38,-63.19245316,179.8136515,-116.6211983,-182.3977699,3.942893195,153.2839071,-83.9639891,0,0,1,-34915.11795,-61691.76462,-93.51520334,3
6.39,24.86983799,-120.0312421,95.16140409,-126.0448479,-12.92917219,76.96197375,36.4177417,1,1,0,-34988.00831,-62041.27488,-67.27714426,3
6.4,-25.42718279,12.09203853,13.33514426,11.23256115,-22.82293362,5.376024328,-141.3191366,1,1,0,-35060.80991,-62391.51601,6.134135577,3
6.41,-9.627805342,119.9004446,-110.2726392,-90.43655857,-97.84582947,0.635872395,-226.222041,1,0,1,-35132.89717,-62742.48612,-57.85512387,3
6.42,83.1787404,-147.0381745,63.8594341,86.7100232,119.2728322,98.7242335,218.9704803,1,0,1,-35207.57833,-63094.18338,31.97583895,3
6.43,-50.11251648,148.4805428,-98.36802634,-74.76688244,131.2729331,149.3716867,90.74142865,0,1,1,-35280.08824,-63446.60587,-26.45187848,3
6.44,96.63243922,-128.8432277,32.21078847,124.2098611,-50.55562038,-80.72255763,-27.07888483,0,0,1,-35350.73254,-63799.75179,72.13033253,3
6.45,22.1571297,-30.72786331,8.570733612,-16.24128233,-27.23880292,-135.6078899,-40.13103786,0,1,1,-35422.92565,-64153.61921,-8.958919137,3
6.46,1.132475626,93.33124431,-94.46371993,-102.6868683,-34.81866036,124.617835,-188.8046911,0,0,1,-35494.80302,-64508.20634,-57.61489993,3
6.47,114.9181411,-231.069544,116.1514029,33.7513159,-228.5924098,-216.1983443,-104.6557282,0,1,1,-35564.30183,-64863.51134,27.09904384,3
6.48,-79.5373562,225.8097167,-146.2723605,-134.9432525,-185.1077174,18.54116092,-173.7876089,1,0,1,-35636.43107,-65219.53232,-101.0231651,3
6.49,69.0249616,-105.4084733,36.38351166,106.8699586,-6.701711405,-84.68455498,-8.827426666,1,0,1,-35709.60135,-65576.26748,56.21186007,3
6.5,-26.49377614,17.10171756,9.39205858,11.42067831,-24.31668622,35.12064437,-136.9910228,1,1,0,-35780.50166,-65933.71496,6.258157392,3
6.51,-80.78872429,112.9355073,-32.14678296,98.57497156,-61.85534145,-144.5102165,174.0506061,1,1,0,-35851.14417,-66291.87295,58.63391766,3
6.52,118.9614295,-172.3767124,53.41528284,169.0296182,-50.74266684,-149.1333248,188.2917868,0,0,1,-35922.15938,-66650.73962,98.19722396,3
6.53,-57.57916553,206.4306919,-148.8515264,-158.7732431,-142.0618497,67.768368,-161.100453,1,0,1,-35991.76826,-67010.31311,-110.3336206,3
6.54,69.32010806,-176.4639593,107.1438513,-16.13125136,-177.0767918,35.65817448,-77.31682809,0,1,1,-36061.6271,-67370.59165,-11.91473319,3
6.55,61.99223943,-24.15684626,-37.83539317,-11.32859411,-61.45785754,-77.40457964,118.3576404,0,0,1,-36133.09544,-67731.57341,-6.732803322,3
6.56,-41.42193011,70.7387907,-29.31686059,46.17049295,54.04726012,125.1176454,188.4738469,0,1,0,-36204.25631,-68093.25659,20.78452554,3
6.57,118.762983,-182.4614124,63.69842946,165.3539,-83.43234664,-186.5175727,151.3464258,0,0,1,-36272.98457,-68455.63942,102.8077239,3
6.58,-51.65812909,150.0059526,-98.34782348,-79.2876413,130.1610474,152.6316704,85.14388308,0,1,1,-36344.48032,-68818.72004,-28.16130616,3
6.59,31.03870487,-82.44845908,51.40975421,3.187499069,83.22208123,-33.00964881,78.48414107,1,0,0,-36413.56523,-69182.49672,1.318855926,3
6.6,8.505479827,45.74041014,-54.24588997,17.53306293,-55.65388541,132.1206562,50.43939139,1,0,0,-36481.62848,-69546.96764,10.29324131,3
6.61,-26.62802609,70.49601374,-43.86798765,2.662127596,71.1454364,192.3943594,119.0009523,0,1,1,-36551.95796,-69912.13103,1.141601496,3
6.62,115.1597989,-219.5715342,104.4117353,77.35385599,-205.5882939,-235.1081938,-49.18010528,0,1,1,-36618.21014,-70277.98513,59.88690594,3
6.63,-111.2500476,182.202751,-70.95270347,172.0422647,-64.34744454,-156.4721239,77.86130023,1,1,0,-36688.67339,-70644.52813,102.8684762,3
6.64,62.07192622,-174.4695526,112.3976264,-50.87642593,-169.3972829,53.20204496,-66.47510606,0,1,1,-36756.01821,-71011.75824,-37.09032933,3
6.65,-23.09148458,11.07912772,12.01235686,4.987363892,-22.55289709,39.4401291,-135.8104422,1,1,0,-36825.96813,-71379.67374,2.72193372,3
6.66,-10.55516849,65.48400273,-54.92883423,-43.75391783,55.04625351,225.5423482,17.53468974,0,1,1,-36894.95344,-71748.27285,-19.64210836,3
6.67,85.78758605,-225.4945988,139.7070127,-31.66131922,-225.4206656,-154.6904549,-183.7536631,0,1,1,-36960.21784,-72117.55384,-25.29565239,3
6.68,-90.48456103,236.1524536,-145.6678925,-69.70044012,-227.8703506,-45.21703561,-168.8233613,1,0,0,-37028.13293,-72487.51493,-55.89990615,3
6.69,15.68832064,-67.37604838,51.68772773,-9.995259315,69.7969373,-31.19641787,79.22235054,1,0,0,-37098.82722,-72858.15437,-4.303093294,3
6.7,55.5756227,-35.43197038,-20.14365232,-18.63939457,-53.09551486,-120.4114491,74.16928561,0,0,1,-37165.28677,-73229.47044,-10.88322939,3
6.71,1.923804084,107.7505792,-109.6743833,-98.29687341,-78.097997,54.6089054,-219.5328759,1,0,1,-37232.51298,-73601.46137,-60.46106019,3
6.72,109.6264844,-226.2568824,116.630398,40.42651016,-222.652702,-218.0704551,-100.6966839,0,1,1,-37298.14539,-73974.12548,32.1589077,3
6.73,-66.58041092,214.7830037,-148.2025928,-142.9509531,-167.0852793,40.02427175,-170.1292606,1,0,1,-37365.93244,-74347.46097,-103.8027522,3
6.74,59.92894303,-96.26460221,36.33565918,96.56897987,-11.26292347,-83.55124304,-16.38862714,1,0,1,-37434.30856,-74721.46615,51.34342135,3
6.75,-18.36124697,-1.761097414,20.12234438,-4.591657566,-21.81009887,18.10886043,-140.2571537,1,1,0,-37500.86715,-75096.13929,-2.501714132,3
6.76,-67.29060695,91.86434931,-24.57374236,94.90379131,-6.369660483,-40.72274858,222.5274678,0,1,0,-37567.59899,-75471.4787,49.87852261,3
6.77,73.96895193,-141.4873129,67.51836102,79.29834821,117.236094,95.31931021,220.4739772,1,0,1,-37634.99823,-75847.48263,29.4442185,3
6.78,-144.8763928,223.6111666,-78.73477382,120.491373,-192.2030717,-172.835967,-25.95450154,1,1,0,-37698.32874,-76224.14938,91.2709419,3
6.79,29.37163132,-70.85755995,41.48592863,35.33942472,61.81292418,-63.1682014,57.08919027,1,0,1,-37766.7311,-76601.47721,15.56622041,3
6.8,-15.81719914,-5.579318896,21.39651804,-3.186509917,-21.96804959,-15.52795844,-140.5662922,0,1,0,-37831.84894,-76979.46448,-1.73676302,3
6.81,-77.34412936,108.4962675,-31.15213815,99.94568715,-49.93528848,-127.4707087,186.8904347,1,1,0,-37897.33218,-77358.10948,57.96242585,3
6.82,106.020365,-165.2893815,59.26901648,164.1693768,-33.12941604,-141.8184966,193.8609284,0,0,1,-37963.11831,-77737.41053,91.76501964,3
6.83,-55.02321674,210.2571469,-155.2339301,-128.5005159,-176.1904677,35.7537571,-171.0776914,1,0,1,-38026.9675,-78117.36589,-94.76986339,3
6.84,56.810921,-135.0959509,78.28502995,56.93104223,-123.1401025,-10.47906896,-84.49607344,0,1,1,-38092.62752,-78497.97395,38.21774306,3
6.85,37.17007929,-5.489683382,-31.68039591,25.41053226,-31.05753992,73.73720864,120.6765266,1,0,1,-38158.52368,-78879.23302,14.1379071,3
6.86,10.96783057,86.55474239,-97.52257296,-100.1677394,-37.16902788,136.434883,-180.4503779,0,0,1,-38223.38089,-79261.14143,-56.49530087,3
6.87,29.28418711,-142.9333625,113.6491754,-147.6453203,31.67474174,217.6548788,-101.5918268,1,1,0,-38288.74619,-79643.6975,-70.58773971,3
6.88,-105.7579274,178.4266811,-72.66875369,168.1049294,-62.78357842,-157.9878402,74.73787521,1,1,0,-38352.44114,-80026.89956,100.1861513,3
6.89,40.31580204,-76.0374069,35.72160485,64.14427486,40.91741437,-78.92560548,31.93972626,1,0,1,-38417.57119,-80410.74589,29.92683645,3
6.9,-11.97048883,18.93992081,-6.969431984,5.752498702,-18.27474255,126.9559374,-62.30722228,1,0,0,-38481.21554,-80795.2349,3.108804918,3
6.91,-27.94333193,140.9637669,-113.020435,-50.92616843,-140.3211083,-110.6524344,-197.3141022,1,0,1,-38544.07832,-81180.36493,-35.27863176,3
6.92,27.33916275,-177.8916316,150.5524689,-145.0153005,-125.2058365,62.33570528,-231.9672507,0,1,0,-38608.19937,-81566.13431,-97.72245882,3
6.93,-71.46173823,143.2500159,-71.78827764,133.6485141,51.56236291,-85.51335827,152.4249757,0,1,0,-38673.48496,-81952.54144,60.57888485,3
6.94,20.9205992,-58.81523311,37.89463391,23.56859865,54.77035775,-60.45940231,59.95046277,1,0,1,-38736.93106,-82339.58462,10.58858403,3
6.95,-16.20044487,12.85000174,3.350443128,-0.958420048,-17.07677906,111.3131111,-87.23182505,1,1,0,-38799.67829,-82727.26227,-0.516523061,3
6.96,-22.11411488,143.8716059,-121.757491,-38.3416308,-150.1284754,-120.9503942,-191.1748371,1,0,1,-38861.6171,-83115.57275,-27.03009581,3
6.97,28.35044187,-172.5603759,144.2099341,-149.344606,-109.3057455,78.36151734,-227.0550993,0,1,0,-38925.19098,-83504.51443,-97.67638586,3
6.98,-112.1182936,165.9670445,-53.84875092,169.3383244,1.171169289,-108.7032084,136.855837,0,1,0,-38989.12239,-83894.08569,87.4053953,3
6.99,53.67601101,-89.53929716,35.86328615,70.78487226,55.7902499,-71.97100011,45.49255387,1,0,1,-39052.14836,-84284.28485,31.71118165,3
7,-14.8506086,32.60142425,-17.75081564,14.89084237,-29.05029105,128.9942986,-57.96956906,1,0,0,-39113.94463,-84675.1103,8.247661791,3
7.01,-13.20574837,134.2394675,-121.0337191,-61.80179023,-134.4484924,-73.18417792,-214.0581516,1,0,1,-39175.3589,-85066.56045,-42.35967125,3
7.02,12.94852853,-156.9973275,144.0487989,-151.5393824,-86.09918732,120.7821775,-207.6203534,0,1,0,-39238.17541,-85458.6337,-94.72299235,3
7.03,-84.84599419,155.328876,-70.48288186,155.4736245,4.876283448,-124.5770711,122.5824661,0,1,0,-39301.07127,-85851.32847,79.53010697,3
7.04,35.02937343,-72.39711924,37.36774581,51.33980482,51.06260841,-72.7690404,44.20479694,1,0,1,-39363.23723,-86244.64311,23.30282242,3
7.05,-15.05246041,25.08504582,-10.0325854,10.43368252,-22.99559757,121.2274838,-72.82785984,1,1,0,-39424.34562,-86638.57606,5.700113844,3
7.06,-32.00923912,144.673591,-112.6643518,-40.0547272,-146.6099672,-130.7862185,-184.5854307,1,0,1,-39484.78032,-87033.1257,-28.06191085,3
7.07,33.43831093,-185.3963761,151.9580651,-121.5472621,-155.8216611,9.500872483,-240.0089143,0,1,0,-39546.1991,-87428.29046,-86.55203474,3
7.08,-58.38616982,135.8922538,-77.50608394,86.3093406,105.5426899,-12.90362928,174.2968846,0,1,0,-39609.73242,-87824.06876,33.30700956,3
7.09,3.086107189,-62.25217575,59.16606856,-42.82223811,55.58695887,-3.519604011,85.07061597,1,0,0,-39670.42277,-88220.459,-19.19496012,3
7.1,-8.417011704,-22.88737688,31.30438858,-16.51933619,-27.87244934,-34.90352042,-137.046504,0,1,0,-39730.675,-88617.45963,-9.125360882,3
7.11,-76.96128982,124.9162327,-47.95494292,98.33688181,-78.83133217,-179.8102908,137.2773671,1,1,0,-39791.06768,-89015.06906,60.57566695,3
7.12,116.4451222,-192.4304562,75.98533404,142.8272894,-131.0553727,-225.2346888,83.44986809,0,0,1,-39851.27741,-89413.28572,97.29067954,3
7.13,-14.97463537,161.9382281,-146.9635927,-160.5182152,-79.15125137,132.4371595,-114.0451947,1,0,1,-39912.2885,-89812.10801,-98.94355009,3
7.14,62.89419001,-167.0183741,104.1241841,-7.74555587,-168.5282799,33.599097,-78.23361167,0,1,1,-39971.60044,-90211.53442,-5.638325448,3
7.15,49.98591147,6.028079386,-56.01399085,14.61512457,-59.73325963,46.91435863,133.4130539,1,0,1,-40032.82537,-90611.56338,8.654596049,3
7.16,12.17913319,101.050579,-113.2297122,-98.78874551,-75.46166423,76.65133904,-212.8412281,1,0,1,-40092.77083,-91012.19333,-60.43857486,3
7.17,30.84862017,-180.3607703,149.5121501,-130.245946,-142.3364984,30.5721797,-238.2433365,0,1,0,-40152.04673,-91413.42276,-90.55426895,3
7.18,-23.16461842,115.948358,-92.78373954,-49.54478176,112.2717402,122.2336584,124.9193356,0,1,1,-40213.86027,-91815.25012,-18.70339631,3
7.19,-3.466125745,-117.2155705,120.6816962,-74.00697223,-115.7584493,82.80354025,-19.82349705,0,1,0,-40271.50681,-92217.67387,-48.99902053,3
7.2,53.49138153,-29.01052164,-24.48085989,29.71436697,-44.55584779,2.222376339,141.4038933,1,0,1,-40331.54881,-92620.69248,17.03303875,3
7.21,6.489151249,115.3887451,-121.8778964,-83.35091365,-108.9031098,6.710296974,-226.1233913,1,0,1,-40390.25985,-93024.30442,-54.4724127,3
7.22,80.4806963,-218.6007063,138.12001,7.109453874,-221.0048747,-181.6467597,-157.1591557,0,1,1,-40448.1992,-93428.50815,5.64088302,3
7.23,-38.84538193,181.3378388,-142.4924568,-166.1817346,-94.06353297,110.1459503,-135.6973739,1,0,1,-40508.55938,-93833.3021,-105.5272775,3
7.24,79.29012615,-117.9080741,38.61794791,107.2337827,-54.35658622,-75.09592626,-40.12479498,0,0,1,-40567.62468,-94238.68477,62.78077084,3
7.25,-13.83295746,-11.89230937,25.72526683,-10.70271481,-23.42000471,-7.268771651,-141.2344326,0,1,0,-40626.47678,-94644.65462,-5.852759963,3
7.26,-26.89082465,68.19042515,-41.2996005,18.66773664,66.11092167,161.9560007,157.946415,0,1,1,-40685.69963,-95051.21018,8.122585529,3
7.27,2.44586719,-147.2264875,144.7806203,-150.3722892,-76.26843316,142.2928881,-193.5129958,1,1,0,-40742.97624,-95458.3499,-92.14859064,3
